GEO_ID;GEO_ID_F;NAME;NAICS2017;ciiu4;grupo;NAICS2017_F;NAICS2017_LABEL;YEAR;RCPTOT;RCPTOT_S;PAYANN;PAYANN_S;EMP;EMP_S;EMPQ1PW;EMPQ1PW_S;HOURS;HOURS_S;PAYANPW;PAYANPW_S;CSTMTOT;CSTMTOT_S;CSTMPRT;CSTMPRT_S;CSTRSL;CSTRSL_S;CSTFU;CSTFU_S;CSTELEC;CSTELEC_S;CSTCNT;CSTCNT_S;ELECPCH;ELECPCH_S;ELECGEN;ELECGEN_S;ELECSLD;ELECSLD_S;VALADD;VALADD_S;INVTOTB;INVTOTB_S;INVFINB;INVFINB_S;INVWIPB;INVWIPB_S;INVMATB;INVMATB_S;INVTOTE;INVTOTE_S;INVFINE;INVFINE_S;INVWIPE;INVWIPE_S;INVMATE;INVMATE_S;RPTOT;RPTOT_S;RPBLD;RPBLD_S;RPMCH;RPMCH_S;PCHTT;PCHTT_S;PCHTEMP;PCHTEMP_S;PCHCMPQ;PCHCMPQ_S;PCHEXSO;PCHEXSO_S;PCHDAPR;PCHDAPR_S;PCHCSVC;PCHCSVC_S;PCHRPR;PCHRPR_S;PCHRFUS;PCHRFUS_S;PCHADVT;PCHADVT_S;PCHPRTE;PCHPRTE_S;PCHTAX;PCHTAX_S;PCHOEXP;PCHOEXP_S
0100000US;null;United States;334413;2610;26;null;Semiconductor and related device manufacturing;2018;51805948;0.1;11420563;0.2;105395;0.4;56641;1.1;101997;1.1;4513343;0.8;22011632;0.2;18289719;0.2;844660;0.7;158874;0.6;1730179;0.1;988199;0.9;29880613;0.1;D;D;D;D;29891507;0.2;6435990;0.2;1466101;0.1;3317527;0.3;1652361;0.5;6597428;0.3;1433142;0.6;3447677;0.3;1716608;0.4;252394;1.3;185155;1.8;67239;0.4;4494765;1.4;426332;3.4;113442;0.8;133493;1.6;30330;3.4;48153;3.3;1107583;1.0;246627;1.6;27871;1.3;590836;1.5;229487;1.9;1540613;1.8
0100000US;null;United States;334416;2610;26;null;Capacitor, resistor, coil, transformer, and other inductor manufacturing;2018;4162193;1.8;945752;0.8;18756;0.6;13260;0.7;24977;0.8;511871;1.0;2009796;1.1;1873561;1.2;62199;0.1;4718;2.5;35232;1.2;34086;8.3;360256;0.8;30;0.0;D;D;2172206;2.2;628314;0.8;146286;1.6;153150;1.1;328878;1.2;672140;1.4;153149;6.5;166096;1.1;352894;1.4;37169;3.2;32357;3.7;4812;2.2;456820;6.9;26310;6.7;8280;4.3;5721;6.2;4612;7.6;7647;6.8;62168;2.6;5003;6.6;8498;10.0;48366;4.5;20524;7.6;259692;10.4
0100000US;null;United States;334417;2610;26;null;Electronic connector manufacturing;2018;6074834;0.6;1214471;0.4;17486;0.2;11589;0.5;22238;0.5;604508;1.1;2318250;0.5;1876984;0.6;195873;0.6;6455;0.6;34828;0.4;204111;1.6;326922;0.5;757(s);65.7;0;X;3778088;1.0;993658;1.3;235121;1.3;198490;2.1;560046;1.3;1016373;0.6;250304;1.9;204812;0.7;561257;1.3;59625;1.0;49783;1.0;9841;3.7;547845;5.9;74692;29.7;19136;3.4;12083;7.1;7486;12.9;9695;4.6;44287;3.6;5625;5.5;12590;6.3;51568;4.2;21205;3.8;289478;4.9
0100000US;null;United States;334418;2610;26;null;Printed circuit assembly (electronic assembly) manufacturing;2018;20420371;0.3;2818940;0.8;49162;0.8;30059;0.9;57463;0.8;1241269;0.9;14643851;0.5;13751544;0.4;696384;3.0;14034;2.5;75488;3.7;106402;3.0;755674;4.3;D;D;D;D;6729466;0.9;3562525;0.6;402475;6.4;1564510;0.5;1595540;1.7;5010502;0.7;519455;4.9;2400476;0.4;2090571;1.7;156100;1.3;137109;1.4;18992;2.2;1021578;3.5;150875;3.0;28774;2.4;18930;4.5;26396;2.6;21438;4.7;82056;5.0;24943;35.3;46501;2.7;121015;6.6;34792;3.7;465856;5.0
0100000US;null;United States;334419;2610;26;null;Other electronic component manufacturing;2018;12988984;0.5;3174142;0.6;52849;0.8;35001;1.0;60401;1.2;1542884;0.7;4818035;0.8;4415012;0.9;199827;2.4;15816;2.1;75660;1.0;111721;2.5;802688;1.3;38;0.0;0;X;8289984;0.7;2286061;0.7;618339;1.1;547781;1.0;1119941;0.8;2534244;0.6;667437;1.7;617719;1.3;1249088;1.1;163789;1.0;143746;1.0;20043;2.8;1310994;3.5;174765;8.1;45199;14.1;22260;5.2;22127;7.6;23820;3.8;92345;2.7;15791;5.8;37621;4.2;141619;4.5;41733;6.9;693712;4.7
0100000US;null;United States;334510;2660;26;null;Electromedical and electrotherapeutic apparatus manufacturing;2018;36420054;1.3;7926447;2.0;99171;1.4;42243;2.4;76879;2.6;2133122;4.0;13920437;3.2;12357664;3.6;1231900;0.2;27689;0.6;91751;2.7;211432;0.8;1045345;2.2;1145(s);83.8;0;X;22935293;1.2;4377004;2.7;1847651;5.6;622916;4.5;1906436;1.4;4913376;5.1;2053972;6.4;852271;18.9;2007134;2.2;374001;1.4;306845;1.6;67155;3.5;4123895;7.1;484972;10.8;54026;2.1;82460;11.1;81367;17.6;60314;6.0;137263;2.3;22680;1.7;226232;14.8;583837;6.5;132913;2.9;2257832;6.9
0100000US;null;United States;334511;2651;26;null;Search, detection, navigation, guidance, aeronautical, and nautical system and instrument manufacturing;2018;51313332;0.2;12329928;0.6;128988;0.5;40819;0.6;79505;1.7;2813495;0.9;18637674;0.4;16998505;0.4;331566;0.4;101966;0.1;237204;0.3;968433;0.6;2963837;0.3;D;D;D;D;32859588;0.4;5529008;1.5;908700;7.8;2753989;1.6;1866319;0.7;5918389;1.0;992904;7.4;2853715;1.9;2071770;0.7;402327;0.7;343883;0.8;58444;0.5;3713130;2.8;378874;6.3;146012;1.9;140199;1.3;143695;1.3;117468;4.2;249591;3.6;194093;0.5;314908;10.2;280514;1.9;123691;3.1;1624086;2.9
0100000US;null;United States;334512;2651;26;null;Automatic environmental control manufacturing for residential, commercial, and appliance use;2018;3042914;0.4;865266;0.3;11144;0.5;4914;0.8;8815;1.2;217095;0.7;1322429;1.2;1076472;1.4;216430;0.4;4072;2.0;11430;2.1;14025;4.2;133709;3.9;0;X;0;X;1676095;1.0;364889;1.9;118438;4.3;46431;3.2;200021;0.9;303213;3.3;80537;9.6;39941;6.1;182735;0.8;28933;3.3;22344;4.1;6589;5.2;265866;7.8;38861;13.7;4831;9.5;15139;6.1;4444;7.5;6457;7.5;9343;4.7;6706;2.3;16546;7.4;59992;5.0;5108;5.2;98438;15.4
0100000US;null;United States;334513;2651;26;null;Instruments and related products manufacturing for measuring, displaying, and controlling industrial process variables;2018;11339526;0.5;2514109;0.4;35042;0.5;16811;0.8;32833;0.8;804765;0.8;3778672;0.7;3473416;0.7;174538;1.2;9363;2.3;38761;2.0;82594;2.6;395598;0.7;D;D;0;X;7622954;0.5;1168717;0.9;270695;2.5;229045;3.7;668977;1.3;1251080;0.8;313576;4.7;248264;1.8;689240;1.1;108966;1.1;86225;1.3;22741;0.7;1145446;3.0;121344;6.7;20951;4.8;27048;3.0;37082;3.2;25036;3.0;41968;5.0;13795;3.1;75051;2.8;116877;3.5;32243;3.4;634049;3.9
0100000US;null;United States;334514;2651;26;null;Totalizing fluid meter and counting device manufacturing;2018;5378228;0.3;874089;0.2;12585;0.7;6762;1.0;11761;1.0;265297;0.8;2527624;0.5;2346259;0.5;114248;1.9;4916;0.7;20783;0.9;41417;0.7;266568;0.7;D;D;D;D;2868763;0.3;561698;0.9;204921;1.9;53265;1.6;303511;0.8;636622;0.5;213364;2.7;62982;1.0;360277;2.3;53259;2.5;45065;2.8;8194;1.9;779880;1.3;48644;2.4;7062;6.3;18581;4.2;6887;6.7;7463;4.8;275151;0.2;8736;1.1;25405;5.1;124944;2.1;14069;8.4;242938;2.3
0100000US;null;United States;334515;2651;26;null;Instrument manufacturing for measuring and testing electricity and electrical systems;2018;12583139;0.5;2517864;0.8;29778;0.6;13898;0.6;24071;0.6;727606;0.8;4398140;0.7;3987591;0.6;270833;5.2;10557;2.4;40982;1.2;88178;2.9;374541;0.9;D;D;0;X;8191178;0.5;1731499;0.4;534120;0.9;331556;0.9;865824;0.6;1793899;0.7;536407;1.0;335448;1.9;922044;0.8;127391;1.0;114081;1.1;13310;3.8;1134022;3.8;98624;4.4;27847;1.7;37823;2.3;16733;3.2;23226;1.9;35408;3.9;33139;0.9;68133;1.8;139061;5.7;39400;1.6;614627;5.2
0100000US;null;United States;334516;2651;26;null;Analytical laboratory instrument manufacturing;2018;19071880;8.9;4330766;3.2;50328;2.9;20571;3.2;36378;3.7;1095637;3.0;7425645;7.7;5739519;7.5;1490066;9.4;42458;13.4;81024;3.8;72579;9.9;595444;14.2;D;D;0;X;11731957;9.8;3042544;6.5;1092144;4.5;488269;5.1;1462131;9.5;3321729;7.7;1156303;4.1;509832;6.6;1655594;10.8;150521;3.1;119652;4.2;30870;2.1;1940292;8.8;200343;32.8;128095;26.0;41035;2.6;21621;1.7;30594;8.2;84647;13.2;53775;32.0;94968;7.2;277892;13.4;46484;5.9;960839;6.9
0100000US;null;United States;334517;2660;26;null;Irradiation apparatus manufacturing;2018;9954795;0.3;1788717;0.3;20786;0.4;8235;0.9;12744;1.2;537137;1.0;3935892;0.2;3789804;0.2;64373;0.0;11089;0.2;46913;0.3;23713;0.0;451992;0.2;0;X;0;X;6107994;0.3;1419713;0.1;408737;0.1;208409;0.7;802567;0.1;1649728;0.1;428621;0.1;277616;1.5;943492;0.3;66181;0.8;57713;1.0;8468;0.9;812572;1.2;30026;0.1;6976;0.4;16155;0.2;6605;5.8;9241;8.2;25650;0.6;9045;1.7;26460;11.5;58591;3.9;13789;0.6;610033;0.5
0100000US;null;United States;334519;2651;26;null;Other measuring and controlling device manufacturing;2018;13910261;0.7;3084639;0.6;39321;0.7;17251;0.8;33692;0.8;861725;0.8;5532552;0.9;5072631;1.0;277801;1.4;16865;0.6;46951;1.5;118304;2.2;465721;3.1;210;0.8;D;D;8522440;0.7;1875186;0.7;641162;1.2;343259;1.0;890765;1.1;2147710;0.8;733032;0.8;396120;1.2;1018558;1.4;147967;1.3;133421;1.4;14546;3.0;1569582;3.6;136178;2.6;31550;4.8;63177;2.3;20713;5.8;33458;3.8;57085;4.5;34763;4.0;93774;6.8;145351;4.1;52479;3.0;901055;5.1
0100000US;null;United States;334613;2680;26;null;Blank magnetic and optical recording media manufacturing;2018;343190;0.1;35819;6.0;503;1.1;347;9.6;715;24.8;19098;20.4;D;D;262348;0.1;196;19.7;D;D;1768;0.8;1111;0.0;13206;0.4;D;D;D;D;69085;0.9;72763;0.3;39589;1.3;7702;3.8;25472;0.0;53871;0.8;D;D;D;D;D;D;2271;1.9;1941;0.0;330;13.4;16331(s);40.9;2677;0.0;228;23.1;300;6.4;112;0.0;525;10.5;1919(s);52.3;152;27.4;907;0.0;849;8.5;1357;15.9;7305(s);71.5
0100000US;null;United States;334614;1820;18;null;Software and other prerecorded compact disc, tape, and record reproducing;2018;1382694;2.4;396772;3.1;7477;2.4;4334;2.9;7619;1.9;204305;2.7;D;D;405877;1.8;37494;2.4;D;D;16954;0.5;41282;6.9;188810;0.4;0;X;0;X;876806;3.2;103591;1.1;32395;1.8;6796;2.2;64400;1.1;106991;1.4;D;D;D;D;D;D;46359;4.5;41426;3.6;4934;27.0;235019;4.3;40410;13.0;3979;4.2;6545;2.4;15665;1.1;7994;7.1;17218;6.3;1486;11.4;16783;4.0;20751;7.8;7012;4.6;97178;2.9
0100000US;null;United States;335110;2740;27;null;Electric lamp bulb and part manufacturing;2018;1770486;0.9;244888;1.2;4587;0.5;3485;0.3;6856;0.5;182408;2.8;1026930;0.3;897972;0.2;79556;1.4;9213;0.2;10533;0.5;29656;0.2;138171;0.4;D;D;D;D;744210;3.1;312462;0.7;147713;1.4;64484;0.4;100265;0.1;302013;4.3;144913;4.0;67937;1.6;89163;7.0;15090;0.0;11539;0.0;3551;0.0;158260;1.4;6009;3.0;540;0.0;749;0.0;1670(s);55.5;1083;7.0;14176;0.0;3540;1.6;2930;9.3;6856;7.3;2331;5.9;118377;0.0
0100000US;null;United States;335121;2740;27;null;Residential electric lighting fixture manufacturing;2018;2055014;0.9;325569;0.8;6495;0.3;4494;0.2;8614;0.6;158899;0.3;766913;4.1;613005;5.2;136396;0.0;4801;0.7;8482;2.1;4230;0.3;95885;2.2;0;X;0;X;1376588;0.4;235267;7.3;109053;12.8;9579;9.0;116636;2.1;454669;1.3;194096;0.5;13023;12.8;247550;1.7;23478;2.0;20544;1.8;2934;6.4;293594;9.1;13548;4.2;2975;15.8;2270;8.7;1485;1.6;2709;1.9;6457;5.7;11725;1.6;14191;15.6;16122;7.2;3484;1.6;218629;9.9
0100000US;null;United States;335122;2740;27;null;Commercial, industrial, and institutional electric lighting fixture manufacturing;2018;5682393;2.5;1107998;1.6;17902;2.0;10912;2.6;20949;2.2;441406;1.7;2355731;2.4;2144587;1.2;126039;36.7;8228;1.0;19441;1.8;57436;3.4;183158;2.3;D;D;0;X;3337265;2.9;828830;1.5;235306;4.9;74770;1.0;518754;0.9;859793;2.5;241823;8.1;78855;0.9;539114;1.7;84686;1.2;76995;1.3;7691;1.4;600300;7.6;86316;12.5;5234;3.8;6200;5.1;4956;6.2;9848;5.5;23603;3.3;7383;5.8;26789;7.4;47900;6.2;15135;3.3;366936;10.2
0100000US;null;United States;335129;1399;13;null;Other lighting equipment manufacturing;2018;4624624;0.7;770216;0.7;12605;1.5;7101;0.7;12987;1.4;253057;0.7;1948395;2.1;1366598;1.8;531122;3.1;4945;0.2;18437;7.9;27294;1.5;222333;14.9;D;D;D;D;2730656;0.9;634365;2.4;258746;6.3;81610;1.1;294009;0.8;672799;0.6;314098;0.1;80685;0.4;278015;1.4;69831;1.6;62279;2.5;7553;5.4;514840;5.4;24847;3.0;6709;3.4;12175;1.4;2404;12.2;9853;3.0;18513;2.3;6558;5.9;52453;1.7;68213;1.8;9188;4.5;303926;8.3
0100000US;null;United States;335210;2750;27;null;Small electrical appliance manufacturing;2018;3905068;0.0;416278;0.0;9538;0.0;7254;0.0;14220;0.0;231937;0.0;1979081;0.0;1669668;0.0;268073;0.0;2315;0.0;14214;0.0;24811;0.0;180610;0.0;0;X;0;X;1987159;0.0;488551;0.0;246922;0.0;47051;0.0;194578;0.0;575612;0.0;298669;0.0;56476;0.0;220467;0.0;13305;0.0;10056;0.0;3249;0.0;240656;0.0;25016;0.0;3092;0.0;1317;0.0;2068;0.0;3166;0.0;6750;0.0;1633;0.0;23042;0.0;19322;0.0;10460;0.0;144790;0.0
0100000US;null;United States;335220;2750;27;null;Major household appliance manufacturing;2018;19549608;0.1;2044723;0.1;43404;0.0;37886;0.0;72770;0.1;1587844;0.1;10410121;0.1;9842261;0.1;382517;0.9;21946;0.0;85223;0.1;78175;0.2;1181251;0.1;D;D;D;D;9136885;0.1;2057801;0.1;1379623;0.1;77977;0.0;600201;0.0;2094547;0.1;1352607;0.1;102392;0.0;639548;0.0;82173;0.1;29097;0.1;53076;0.1;811178;0.2;126410;0.1;4624;0.0;7191;0.0;3945;0.0;6319;5.8;106183;0.0;21856;0.1;34107;1.8;48091;0.1;34143;0.6;418309;0.1
0100000US;null;United States;335311;2710;27;null;Power, distribution, and specialty transformer manufacturing;2018;6150378;0.7;1030423;0.4;18756;0.6;13141;0.7;27981;0.8;551975;1.0;3184244;1.3;3036668;1.3;68997;0.8;17853;0.3;44675;0.7;16051;3.1;577224;0.5;0;X;0;X;3078864;0.5;683263;2.1;157937;7.8;215303;1.3;310023;1.3;878638;3.1;218952;10.9;267018;0.4;392668;0.9;51193;1.1;39261;1.3;11932;1.4;380947;2.5;46312;1.5;10748;2.4;4681;3.0;5334;3.5;6158;9.4;54076;2.5;5834;10.3;22008;11.4;49103;1.7;14220;5.2;162473;3.1
0100000US;null;United States;335312;2710;27;null;Motor and generator manufacturing;2018;12095172;3.6;1709786;1.7;28982;0.6;19233;0.9;35914;1.7;903064;1.8;6634883;1.3;6181340;1.4;331029;0.8;12256;2.0;46863;0.9;63395;4.4;605886;0.6;D;D;0;X;5564531;6.3;1786858;1.2;684771;0.6;336219;1.7;765869;1.8;2044756;0.3;748164;0.4;377068;0.9;919525;0.3;79172;1.6;56350;2.2;22822;0.6;619997;6.9;59143;2.3;22593;3.4;19566;25.7;4756;13.2;14740;9.3;60579;4.9;8777;3.1;24323;20.0;85976;13.3;23979;6.1;295566;7.3
0100000US;null;United States;335313;2710;27;null;Switchgear and switchboard apparatus manufacturing;2018;13789688;2.2;2075789;2.1;32295;1.9;21371;2.0;40335;2.0;986785;1.7;6799625;3.0;6080252;3.0;572961;4.7;14298;0.8;38903;1.0;93210;4.2;446312;0.9;126(s);42.5;0;X;7015119;2.1;1325961;3.0;209398;4.7;373248;2.9;743315;4.5;1392903;3.1;221104;3.6;386596;1.9;785203;4.7;88449;5.7;66449;6.6;22001;3.5;861760;4.2;95287;4.4;12739;4.1;13920;2.7;12306;11.6;11561;10.2;64314;2.6;8633;8.0;26016;4.2;76463;3.0;17430;5.4;523092;5.0
0100000US;null;United States;335314;2710;27;null;Relay and industrial control manufacturing;2018;11662532;0.6;2324842;0.9;35562;0.8;20401;1.0;35140;1.2;906304;1.5;5730877;1.0;5060539;1.1;539183;1.8;8083;7.2;37697;0.6;85375;7.5;390737;0.5;D;D;0;X;5850691;0.9;1500204;1.3;423986;1.9;397043;4.1;679174;1.3;1383873;2.6;378287;6.8;361779;2.6;643807;1.5;103414;2.5;79086;1.7;24329;7.8;737114;3.4;92459;3.5;32503;4.4;22087;4.7;14514;9.9;17423;3.5;50204;3.8;6353;6.7;25815;7.5;95834;2.9;23932;5.0;355989;4.7
0100000US;null;United States;335911;2720;27;null;Storage battery manufacturing;2018;7752008;1.0;1361937;1.2;25397;0.7;17151;1.7;33475;2.5;807669;2.3;4086794;0.5;3877180;0.5;45476;9.7;71235;1.0;77653;1.7;15249;0.4;1040836;1.3;D;D;0;X;3608521;2.5;1371628;0.4;504844;0.8;443007;0.2;423777;0.3;1322381;2.9;467890;1.0;423269;1.8;431222;6.6;99251;6.2;85537;6.8;13715;2.9;561996;9.3;21870;11.4;6217;6.6;4804;28.8;3113;2.5;8224;6.5;105506;8.1;20569;4.4;10895;2.1;30876;5.4;56493;6.3;293428;12.0
0100000US;null;United States;335912;2720;27;null;Primary battery manufacturing;2018;2274608;1.9;429953;4.0;6048;1.4;3861;1.2;7245;1.9;216745;1.3;1413220;2.5;1296346;1.1;30592;15.4;4760;0.3;31191;5.5;50332(s);42.1;415612;3.1;0;X;0;X;877894;1.1;321896;0.8;40806;1.0;141128;0.8;139961;1.2;384474;1.0;44844;3.1;153597;0.9;186032;1.0;23448;4.3;19376;5.3;4072;2.9;174372;10.4;28993;6.7;3225(s);55.4;6989;13.0;2543;0.0;2680;6.7;19636;13.9;5100;9.9;1135;2.3;34831;24.7;9938;12.3;59302;9.8
0100000US;null;United States;335921;2731;27;null;Fiber optic cable manufacturing;2018;2653155;0.5;425354;1.0;7102;0.8;4941;1.0;9303;0.7;217087;0.6;1491378;0.4;1401038;0.4;57277;0.8;2352;3.7;14836;0.6;15875;3.0;174353;0.3;0;X;0;X;1169540;1.2;306710;0.7;88825;1.8;54797;1.6;163089;0.6;324755;1.0;94246;3.3;57138;0.6;173371;0.1;17191;1.9;14235;2.0;2955;1.4;270347;2.6;29450;0.7;1265;1.4;1048;0.0;4168;0.0;5989;1.3;7949;17.4;2890;4.8;4292;0.0;16607;4.2;5549;4.4;191140;3.2
0100000US;null;United States;335929;2732;27;null;Other communication and energy wire manufacturing;2018;8471961;0.2;1032237;0.2;17428;0.1;12303;0.2;24054;0.2;554755;0.3;5552268;0.2;5151248;0.2;303726;0.1;6872;0.1;59829;0.2;30594;0.8;713633;0.2;0;X;0;X;2943412;0.2;976344;0.7;360163;0.3;240549;0.5;375631;1.2;1039804;0.2;357524;0.2;266908;0.2;415371;0.4;43502;0.4;34188;0.5;9314;0.5;431974;2.3;39331;4.2;5272;4.1;4554;6.0;5655;7.7;13588;1.9;53722;2.3;6612;3.1;10195;2.6;22351;2.4;16375;2.7;254318;2.7
0100000US;null;United States;335931;2733;27;null;Current-carrying wiring device manufacturing;2018;8207071;0.5;1372176;0.4;24303;0.3;16691;0.4;33971;0.7;691830;0.7;3831149;0.4;3479659;0.4;238618;0.6;7069;1.3;43325;0.7;62479;10.1;471741;0.6;D;D;D;D;4367828;0.8;959045;0.8;326604;4.5;160895;1.0;471546;2.8;992018;1.0;325627;2.3;153779;1.0;512613;0.6;50935;1.2;43696;1.2;7239;2.5;746712;3.0;97624;8.8;15633;2.3;14316;2.8;4550;11.3;13564;3.1;41966;3.2;10321;1.9;10539;8.1;52300;2.4;18903;3.6;466997;3.3
0100000US;null;United States;335932;2733;27;null;Noncurrent-carrying wiring device manufacturing;2018;6503653;0.3;788252;0.7;13697;0.6;10670;0.7;21482;1.5;478067;1.3;2594321;0.7;2240087;0.8;244815;2.2;14393;0.2;52023;0.6;43003;0.3;656381;0.5;D;D;D;D;3941807;0.5;759664;0.3;394635;0.5;91710;0.4;273319;0.6;822570;0.8;423887;1.2;94933;0.8;303749;0.6;51377;0.2;39964;0.2;11412;0.2;436746;3.0;38484;2.8;3127;1.8;4305;2.3;4994;3.8;7495;1.5;58430;5.1;8517;6.8;17044;2.4;28780;3.1;13058;3.0;252513;3.8
0100000US;null;United States;335991;2399;23;null;Carbon and graphite product manufacturing;2018;4270389;0.6;608817;0.2;9056;0.5;6602;0.7;12746;0.2;369530;0.3;1986435;0.1;1639978;0.1;135962;1.2;35250;0.8;89553;0.3;85692;0.1;1435294;0.2;0;X;0;X;2387891;1.1;800976;0.1;285578;0.1;217294;0.1;298105;0.3;965300;0.9;328952;0.5;277857;0.2;358492;2.1;20383;1.9;14161;2.3;6222;3.6;299567;3.2;13815;2.5;2768;25.5;1285;12.4;4000;21.6;3881;18.7;66019;1.2;36543;1.0;4886;16.2;20956;1.4;26826;3.4;118589;4.9
0100000US;null;United States;335999;2790;27;null;All other miscellaneous electrical equipment and component manufacturing;2018;11260920;0.2;2446417;0.9;34405;0.6;19446;0.5;34379;0.7;900301;1.0;4816931;0.2;4380148;0.3;262799;2.3;9513;0.9;63366;0.5;101103;7.4;598265;0.4;D;D;0;X;6490374;0.3;1937611;0.3;628897;0.6;355675;0.4;953040;0.3;2071926;0.3;671267;0.2;359689;0.7;1040969;0.4;142173;0.7;115582;0.8;26591;0.5;1209493;1.6;103346;6.9;23545;4.8;33646;1.0;14610;1.4;23797;1.4;50308;1.8;14230;2.1;67754;1.6;164922;1.9;51711;1.1;661623;2.1
0100000US;null;United States;336111;2910;29;null;Automobile manufacturing;2018;104986835;0.0;6672123;0.0;81872;0.0;63073;0.0;124214;0.0;4640765;0.0;85576585;0.0;85174833;0.0;814;0.0;D;D;244431;0.0;D;D;3605053;0.0;D;D;0;X;19488407;0.0;3518839;0.0;480243;0.0;427261;0.0;2611335;0.0;4040990;0.0;497878;0.0;487783;0.0;3055329;0.0;69865;0.0;45656;0.0;24209;0.0;4330536;0.0;498316;0.0;64029;0.0;17704;0.0;38512;0.0;20851;0.0;251120;0.0;52682;0.0;29831;0.0;433014;0.0;113252;0.0;2811225;0.0
0100000US;null;United States;336112;2910;29;null;Light truck and utility vehicle manufacturing;2018;216565861;0.1;8383781;0.1;108103;0.2;95401;0.1;196860;0.2;7122550;0.2;164395389;0.1;163828339;0.1;D;D;D;D;312080;0.1;D;D;4820407;0.1;0;X;D;D;52246280;0.1;4441321;0.2;636353;0.1;1557899;0.2;2247070;0.2;4511905;0.1;611436;0.3;1658625;0.1;2241844;0.4;71676;0.6;43391;1.0;28285;0.1;5205013;0.1;328624;0.1;55162;0.2;58961;0.1;49289;0.0;25728;0.3;720740;0.1;89308;0.1;13127;5.3;718480;0.1;185375;0.1;2960218;0.1
0100000US;null;United States;336120;2910;29;null;Heavy duty truck manufacturing;2018;31374128;0.1;1873875;0.3;27936;0.2;23118;0.2;47601;0.3;1442379;0.3;22423384;0.1;22061347;0.1;D;D;D;D;42959;0.1;100255;0.0;552965;0.1;D;D;0;X;9180392;0.1;1613028;0.1;264961;0.1;613566;0.1;734501;0.1;2020375;0.1;329664;0.8;778510;0.3;912201;0.1;34045;3.7;17569;4.6;16476;2.9;1120163;0.6;25223;1.9;35102;0.1;6174;2.5;3816;14.3;5265;7.0;57082;1.2;10203;0.9;8350;4.2;33130;1.4;17049;3.5;918769;0.5
0100000US;null;United States;336211;2816;28;null;Motor vehicle body manufacturing;2018;15056877;0.8;2374932;0.7;47533;0.8;37863;0.9;73171;0.9;1659401;0.8;9684262;0.7;8908444;0.7;597966;2.3;29981;1.8;53076;1.5;94795;9.5;624548;1.8;D;D;0;X;5428105;1.6;2166706;1.6;698838;4.9;562009;3.5;905859;1.4;2402471;1.2;651402;4.2;664936;2.9;1086133;1.6;106838;2.3;84670;2.6;22169;2.5;942494;3.8;67310;3.0;14225;4.6;14092;2.2;14113;4.9;19236;3.2;59807;3.1;17430;4.8;48524;3.9;70959;2.0;33552;5.5;583245;5.3
0100000US;null;United States;336212;2920;29;null;Truck trailer manufacturing;2018;12084799;0.6;1708158;0.5;38060;0.8;31745;1.0;55847;1.4;1249500;0.6;8453975;0.6;8225567;0.6;120380;4.5;14814;1.4;46653;0.6;46561;0.7;558061;0.5;0;X;0;X;3526567;0.6;1158808;2.0;269417;4.2;298994;1.2;590396;2.0;1375284;0.7;268155;1.2;196000;1.0;911129;0.8;84148;0.6;65148;0.8;19000;0.7;735451;3.9;90178;1.2;19452;3.4;5296;9.8;4239;3.6;7250;3.5;78087;2.5;10304;4.1;16933;5.2;54511;2.2;44310;1.4;404891;6.1
0100000US;null;United States;336213;2910;29;null;Motor home manufacturing;2018;5468936;0.4;650267;0.2;13713;0.4;10591;0.3;19397;0.3;432618;0.2;3914079;0.4;3877103;0.4;10914;0.0;4400;0.2;13213;6.6;8448;9.1;126433;7.6;0;X;0;X;1587204;3.5;847326;3.2;97059;6.2;281954;7.8;468313;0.4;826534;2.7;150006;8.9;261355;3.6;415174;0.2;17158;0.2;14384;0.1;2774;0.4;254056;1.7;9237;0.1;3231;11.7;2259;3.2;3788;0.2;2621;13.0;16821;1.3;3971;2.0;19888;4.9;33694;0.3;11597;2.5;146950;2.2
0100000US;null;United States;336214;2920;29;null;Travel trailer and camper manufacturing;2018;18391149;0.3;2928417;0.3;57197;0.3;46319;0.3;87932;0.4;2196581;0.3;11626140;0.2;11499639;0.2;36128;10.3;15707;3.2;48434;0.5;26232;2.2;512438;0.6;63;39.1;0;X;6890990;0.3;1264416;1.0;296949;1.1;185827;0.5;781641;1.8;1437801;0.6;410189;0.9;198567;0.7;829044;0.9;62312;0.9;47431;1.1;14882;1.1;1126700;1.0;26180;2.7;15865;0.7;3015;4.7;3069;2.8;8391;4.6;53021;1.2;26139;1.1;52520;1.4;33167;3.2;48760;3.1;856573;0.9
0100000US;null;United States;336310;2811;28;null;Motor vehicle gasoline engine and engine parts manufacturing;2018;39966185;0.1;4143851;0.2;63329;0.2;49016;0.3;105479;0.2;2963530;0.4;27694112;0.1;26912779;0.1;391848;4.4;53039;0.6;255074;0.4;81373;1.5;3528799;0.4;0;X;0;X;12312876;0.3;2881108;0.7;739800;2.9;726470;0.3;1414838;1.3;2976046;0.3;703330;1.5;803743;0.2;1468973;0.6;91953;0.8;55716;1.2;36237;0.7;1670782;2.0;171791;1.3;25366;5.5;8078;4.5;14643;2.2;12593;3.4;293652;1.1;30782;2.0;16941;20.3;155496;1.6;69792;5.3;871648;2.7
